"vol.id","session.id","asset.id","format","duration","permission","mimetype","extension"
8,4564,6677,-800,861795,2,"video/mp4","mp4"
8,4564,7155,-800,892826,2,"video/mp4","mp4"
8,4564,7747,-800,4438,2,"video/mp4","mp4"
8,4564,8189,-800,406340,2,"video/mp4","mp4"
8,4564,8467,-800,106040,2,"video/mp4","mp4"
8,4564,8715,-800,408842,2,"video/mp4","mp4"
8,4564,8951,-800,233167,2,"video/mp4","mp4"
8,4565,6417,-800,10078,2,"video/mp4","mp4"
8,4565,6781,-800,487074,2,"video/mp4","mp4"
8,4565,7419,-800,1138202,2,"video/mp4","mp4"
8,4565,7703,-800,340422,2,"video/mp4","mp4"
8,4565,8021,-800,135701,2,"video/mp4","mp4"
8,4565,8359,-800,381957,2,"video/mp4","mp4"
8,4565,8777,-800,59994,2,"video/mp4","mp4"
8,4566,6503,-800,230197,2,"video/mp4","mp4"
8,4566,6697,-800,416884,2,"video/mp4","mp4"
8,4566,7129,-800,1178645,2,"video/mp4","mp4"
8,4566,7719,-800,264732,2,"video/mp4","mp4"
8,4566,7881,-800,103571,2,"video/mp4","mp4"
8,4566,8305,-800,561528,2,"video/mp4","mp4"
8,4567,6199,-800,450032,2,"video/mp4","mp4"
8,4567,6803,-800,1854427,2,"video/mp4","mp4"
8,4567,7037,-800,425503,2,"video/mp4","mp4"
8,4567,7741,-800,389977,2,"video/mp4","mp4"
8,4567,7985,-800,51142,2,"video/mp4","mp4"
8,4567,8325,-800,644723,2,"video/mp4","mp4"
8,4568,6259,-800,2451416,2,"video/mp4","mp4"
8,4568,6891,-800,320287,2,"video/mp4","mp4"
8,4568,7245,-800,314281,2,"video/mp4","mp4"
8,4569,6413,-800,35103,2,"video/mp4","mp4"
8,4569,6783,-800,583675,2,"video/mp4","mp4"
8,4569,7221,-800,530098,2,"video/mp4","mp4"
8,4569,7547,-800,569647,2,"video/mp4","mp4"
8,4569,8067,-800,384465,2,"video/mp4","mp4"
8,4569,8639,-800,368948,2,"video/mp4","mp4"
8,4569,8775,-800,175747,2,"video/mp4","mp4"
8,4569,8917,-800,984576,2,"video/mp4","mp4"
8,4570,6587,-800,212179,2,"video/mp4","mp4"
8,4570,6653,-800,302770,2,"video/mp4","mp4"
8,4570,7405,-800,213180,2,"video/mp4","mp4"
8,4570,7877,-800,473440,2,"video/mp4","mp4"
8,4570,8187,-800,167635,2,"video/mp4","mp4"
8,4570,8495,-800,320788,2,"video/mp4","mp4"
8,4570,8749,-800,140107,2,"video/mp4","mp4"
8,4570,8923,-800,483951,2,"video/mp4","mp4"
8,4571,6563,-800,2249214,2,"video/mp4","mp4"
8,4571,6957,-800,53521,2,"video/mp4","mp4"
8,4571,7429,-800,251218,2,"video/mp4","mp4"
8,4571,7695,-800,96063,2,"video/mp4","mp4"
8,4571,7897,-800,647614,2,"video/mp4","mp4"
8,4572,6575,-800,456924,2,"video/mp4","mp4"
8,4572,6795,-800,1366332,2,"video/mp4","mp4"
8,4572,7067,-800,263230,2,"video/mp4","mp4"
8,4572,7819,-800,109577,2,"video/mp4","mp4"
8,4572,8081,-800,415382,2,"video/mp4","mp4"
8,4572,8653,-800,124091,2,"video/mp4","mp4"
8,4573,6399,-800,203170,2,"video/mp4","mp4"
8,4573,6617,-800,536503,2,"video/mp4","mp4"
8,4573,7383,-800,794761,2,"video/mp4","mp4"
8,4573,7475,-800,156123,2,"video/mp4","mp4"
8,4573,8209,-800,101569,2,"video/mp4","mp4"
8,4573,8503,-800,620587,2,"video/mp4","mp4"
8,4574,6379,-800,13604,2,"video/mp4","mp4"
8,4574,6939,-800,564161,2,"video/mp4","mp4"
8,4574,7209,-800,1413977,2,"video/mp4","mp4"
8,4574,7601,-800,263361,2,"video/mp4","mp4"
8,4574,8173,-800,122718,2,"video/mp4","mp4"
8,4574,8449,-800,185281,2,"video/mp4","mp4"
8,4574,8675,-800,578163,2,"video/mp4","mp4"
8,4575,6495,-800,7570,2,"video/mp4","mp4"
8,4575,6959,-800,181755,2,"video/mp4","mp4"
8,4575,7131,-800,508599,2,"video/mp4","mp4"
8,4575,7515,-800,1444514,2,"video/mp4","mp4"
8,4575,7921,-800,181755,2,"video/mp4","mp4"
8,4575,8393,-800,94689,2,"video/mp4","mp4"
8,4575,8855,-800,394470,2,"video/mp4","mp4"
8,4576,6607,-800,8615,2,"video/mp4","mp4"
8,4576,6705,-800,412991,2,"video/mp4","mp4"
8,4576,7273,-800,1049124,2,"video/mp4","mp4"
8,4576,7845,-800,179769,2,"video/mp4","mp4"
8,4576,8291,-800,76664,2,"video/mp4","mp4"
8,4576,8543,-800,348442,2,"video/mp4","mp4"
8,4577,6335,-800,231335,2,"video/mp4","mp4"
8,4577,6991,-800,270362,2,"video/mp4","mp4"
8,4577,7123,-800,1922502,2,"video/mp4","mp4"
8,4577,7677,-800,260827,2,"video/mp4","mp4"
8,4577,8271,-800,133716,2,"video/mp4","mp4"
8,4577,8389,-800,1045128,2,"video/mp4","mp4"
8,4578,6443,-800,5973,2,"video/mp4","mp4"
8,4578,6683,-800,234702,2,"video/mp4","mp4"
8,4578,7095,-800,190157,2,"video/mp4","mp4"
8,4578,7767,-800,1492959,2,"video/mp4","mp4"
8,4578,8177,-800,214181,2,"video/mp4","mp4"
8,4578,8335,-800,80047,2,"video/mp4","mp4"
8,4578,8823,-800,308275,2,"video/mp4","mp4"
8,4579,6235,-800,564631,2,"video/mp4","mp4"
8,4579,6943,-800,1588658,2,"video/mp4","mp4"
8,4579,7457,-800,187267,2,"video/mp4","mp4"
8,4579,7725,-800,120707,2,"video/mp4","mp4"
8,4579,8253,-800,402960,2,"video/mp4","mp4"
8,4580,6273,-800,563030,2,"video/mp4","mp4"
8,4580,6717,-800,209677,2,"video/mp4","mp4"
8,4580,7059,-800,166133,2,"video/mp4","mp4"
8,4580,7531,-800,2413879,2,"video/mp4","mp4"
8,4580,7959,-800,383350,2,"video/mp4","mp4"
8,4580,8353,-800,145613,2,"video/mp4","mp4"
8,4580,8707,-800,835302,2,"video/mp4","mp4"
8,4581,6195,-800,5973,2,"video/mp4","mp4"
8,4581,6643,-800,220688,2,"video/mp4","mp4"
8,4581,7085,-800,242710,2,"video/mp4","mp4"
8,4581,7821,-800,877844,2,"video/mp4","mp4"
8,4581,8019,-800,453420,2,"video/mp4","mp4"
8,4581,8433,-800,302269,2,"video/mp4","mp4"
8,4581,8827,-800,99567,2,"video/mp4","mp4"
8,4581,8921,-800,740707,2,"video/mp4","mp4"
8,4582,6291,-800,11567,0,"video/mp4","mp4"
8,4582,6875,-800,281856,0,"video/mp4","mp4"
8,4582,7367,-800,322398,0,"video/mp4","mp4"
8,4582,7805,-800,1388951,0,"video/mp4","mp4"
8,4582,7913,-800,246329,0,"video/mp4","mp4"
8,4582,8407,-800,247322,0,"video/mp4","mp4"
8,4582,8687,-800,739809,0,"video/mp4","mp4"
8,4583,6525,-800,10600,2,"video/mp4","mp4"
8,4583,7001,-800,232824,2,"video/mp4","mp4"
8,4583,7247,-800,275874,2,"video/mp4","mp4"
8,4583,7707,-800,1146248,2,"video/mp4","mp4"
8,4583,8223,-800,183766,2,"video/mp4","mp4"
8,4583,8453,-800,123188,2,"video/mp4","mp4"
8,4583,8861,-800,471557,2,"video/mp4","mp4"
8,4584,6269,-800,30610,2,"video/mp4","mp4"
8,4584,6965,-800,235802,2,"video/mp4","mp4"
8,4584,7147,-800,197794,2,"video/mp4","mp4"
8,4584,7757,-800,1176262,2,"video/mp4","mp4"
8,4584,8157,-800,154744,2,"video/mp4","mp4"
8,4584,8497,-800,111198,2,"video/mp4","mp4"
8,4584,8783,-800,624687,2,"video/mp4","mp4"
8,4585,6337,-800,191659,2,"video/mp4","mp4"
8,4585,6659,-800,404371,2,"video/mp4","mp4"
8,4585,7197,-800,1282248,2,"video/mp4","mp4"
8,4585,7809,-800,550517,2,"video/mp4","mp4"
8,4585,7919,-800,95062,2,"video/mp4","mp4"
8,4585,8445,-800,807774,2,"video/mp4","mp4"
8,4586,6377,-800,14101,2,"video/mp4","mp4"
8,4586,6813,-800,937007,2,"video/mp4","mp4"
8,4586,7267,-800,731319,2,"video/mp4","mp4"
8,4586,7493,-800,241810,2,"video/mp4","mp4"
8,4586,8175,-800,94166,2,"video/mp4","mp4"
8,4586,8607,-800,474561,2,"video/mp4","mp4"
8,4587,6523,-800,645612,2,"video/mp4","mp4"
8,4587,6675,-800,1420887,2,"video/mp4","mp4"
8,4587,7263,-800,193661,2,"video/mp4","mp4"
8,4587,7731,-800,89557,2,"video/mp4","mp4"
8,4587,8215,-800,341308,2,"video/mp4","mp4"
8,4588,6421,-800,186654,2,"video/mp4","mp4"
8,4588,6925,-800,237705,2,"video/mp4","mp4"
8,4588,7097,-800,1050517,2,"video/mp4","mp4"
8,4588,7485,-800,324792,2,"video/mp4","mp4"
8,4588,8057,-800,109577,2,"video/mp4","mp4"
8,4588,8621,-800,273741,2,"video/mp4","mp4"
8,4589,6551,-800,14597,2,"video/mp4","mp4"
8,4589,6657,-800,216289,2,"video/mp4","mp4"
8,4589,7105,-800,315397,2,"video/mp4","mp4"
8,4589,7635,-800,1013598,2,"video/mp4","mp4"
8,4589,8151,-800,189278,2,"video/mp4","mp4"
8,4589,8615,-800,277859,2,"video/mp4","mp4"
8,4589,8717,-800,743335,2,"video/mp4","mp4"
8,4590,6203,-800,217184,2,"video/mp4","mp4"
8,4590,6829,-800,293761,2,"video/mp4","mp4"
8,4590,7377,-800,255723,2,"video/mp4","mp4"
8,4590,7829,-800,503470,2,"video/mp4","mp4"
8,4590,7933,-800,460427,2,"video/mp4","mp4"
8,4590,8631,-800,204171,2,"video/mp4","mp4"
8,4590,8703,-800,595562,2,"video/mp4","mp4"
8,4591,6301,-800,534617,2,"video/mp4","mp4"
8,4591,6759,-800,1495061,2,"video/mp4","mp4"
8,4591,7255,-800,40641,2,"video/mp4","mp4"
8,4591,7479,-800,90169,2,"video/mp4","mp4"
8,4591,8281,-800,71152,2,"video/mp4","mp4"
8,4591,8667,-800,452540,2,"video/mp4","mp4"
8,4592,6487,-800,11567,2,"video/mp4","mp4"
8,4592,6459,-800,254323,2,"video/mp4","mp4"
8,4592,6907,-800,367929,2,"video/mp4","mp4"
8,4592,7313,-800,436501,2,"video/mp4","mp4"
8,4592,7663,-800,1127701,2,"video/mp4","mp4"
8,4592,7943,-800,299384,2,"video/mp4","mp4"
8,4592,8491,-800,115195,2,"video/mp4","mp4"
8,4592,8809,-800,449013,2,"video/mp4","mp4"
8,4593,6499,-800,3573,2,"video/mp4","mp4"
8,4593,6947,-800,594672,2,"video/mp4","mp4"
8,4593,7341,-800,1370927,2,"video/mp4","mp4"
8,4593,7783,-800,274855,2,"video/mp4","mp4"
8,4593,7899,-800,76168,2,"video/mp4","mp4"
8,4593,8595,-800,314901,2,"video/mp4","mp4"
8,4594,6433,-800,206173,2,"video/mp4","mp4"
8,4594,6751,-800,305272,2,"video/mp4","mp4"
8,4594,7039,-800,1065031,2,"video/mp4","mp4"
8,4594,7791,-800,254221,2,"video/mp4","mp4"
8,4594,8061,-800,164131,2,"video/mp4","mp4"
8,4594,8549,-800,628095,2,"video/mp4","mp4"
8,4595,6249,-800,487074,2,"video/mp4","mp4"
8,4595,6973,-800,423988,2,"video/mp4","mp4"
8,4595,7433,-800,1249823,2,"video/mp4","mp4"
8,4595,7537,-800,539606,2,"video/mp4","mp4"
8,4595,8287,-800,727296,2,"video/mp4","mp4"
8,4595,8471,-800,363933,2,"video/mp4","mp4"
8,4595,8883,-800,80164,2,"video/mp4","mp4"
8,4595,8901,-800,390969,2,"video/mp4","mp4"
8,4595,8975,-800,123188,2,"video/mp4","mp4"
8,4596,6283,-800,20083,2,"video/mp4","mp4"
8,4596,7023,-800,224308,2,"video/mp4","mp4"
8,4596,7237,-800,140220,2,"video/mp4","mp4"
8,4596,7523,-800,1105183,2,"video/mp4","mp4"
8,4596,8017,-800,94689,2,"video/mp4","mp4"
8,4596,8515,-800,71152,2,"video/mp4","mp4"
8,4596,8757,-800,361947,2,"video/mp4","mp4"
8,4597,6293,-800,214682,2,"video/mp4","mp4"
8,4597,6953,-800,342810,2,"video/mp4","mp4"
8,4597,7203,-800,1275742,2,"video/mp4","mp4"
8,4597,7727,-800,314281,2,"video/mp4","mp4"
8,4597,8097,-800,102570,2,"video/mp4","mp4"
8,4597,8457,-800,10978,2,"video/mp4","mp4"
8,4597,8691,-800,360327,2,"video/mp4","mp4"
8,4598,6583,-800,290724,2,"video/mp4","mp4"
8,4598,6895,-800,358792,2,"video/mp4","mp4"
8,4598,7045,-800,1197130,2,"video/mp4","mp4"
8,4598,7483,-800,309743,2,"video/mp4","mp4"
8,4598,8283,-800,87021,2,"video/mp4","mp4"
8,4598,8625,-800,1295728,2,"video/mp4","mp4"
8,4599,6181,-800,15590,2,"video/mp4","mp4"
8,4599,6679,-800,190767,2,"video/mp4","mp4"
8,4599,7167,-800,263361,2,"video/mp4","mp4"
8,4599,7825,-800,1115188,2,"video/mp4","mp4"
8,4599,8099,-800,174754,2,"video/mp4","mp4"
8,4599,8535,-800,135701,2,"video/mp4","mp4"
8,4599,8811,-800,945523,2,"video/mp4","mp4"
8,4600,6311,-800,230197,2,"video/mp4","mp4"
8,4600,6731,-800,298265,2,"video/mp4","mp4"
8,4600,7071,-800,1290757,2,"video/mp4","mp4"
8,4600,7657,-800,254722,2,"video/mp4","mp4"
8,4600,8249,-800,92560,2,"video/mp4","mp4"
8,4600,8451,-800,389857,2,"video/mp4","mp4"
8,4600,8831,-800,28996,2,"video/mp4","mp4"
8,4601,6511,-800,563530,2,"video/mp4","mp4"
8,4601,6715,-800,540507,2,"video/mp4","mp4"
8,4601,7119,-800,382349,2,"video/mp4","mp4"
8,4601,7807,-800,412379,2,"video/mp4","mp4"
8,4601,8229,-800,327795,2,"video/mp4","mp4"
8,4601,8559,-800,173641,2,"video/mp4","mp4"
8,4601,8705,-800,436904,2,"video/mp4","mp4"
8,4602,6505,-800,2581,2,"video/mp4","mp4"
8,4602,6685,-800,21598,2,"video/mp4","mp4"
8,4602,7219,-800,1660442,2,"video/mp4","mp4"
8,4602,7759,-800,506587,2,"video/mp4","mp4"
8,4602,8125,-800,99156,2,"video/mp4","mp4"
8,4602,8379,-800,444547,2,"video/mp4","mp4"
8,4603,6409,-800,9085,2,"video/mp4","mp4"
8,4603,6859,-800,201791,2,"video/mp4","mp4"
8,4603,7109,-800,319394,2,"video/mp4","mp4"
8,4603,7567,-800,923528,2,"video/mp4","mp4"
8,4603,8049,-800,171253,2,"video/mp4","mp4"
8,4603,8365,-800,192282,2,"video/mp4","mp4"
8,4603,8863,-800,457059,2,"video/mp4","mp4"
8,4604,6233,-800,181649,2,"video/mp4","mp4"
8,4604,6641,-800,256724,2,"video/mp4","mp4"
8,4604,7391,-800,403370,2,"video/mp4","mp4"
8,4604,7637,-800,333801,2,"video/mp4","mp4"
8,4604,7975,-800,584051,2,"video/mp4","mp4"
8,4604,8567,-800,285252,2,"video/mp4","mp4"
8,4604,8807,-800,198165,2,"video/mp4","mp4"
8,4604,8955,-800,1625091,2,"video/mp4","mp4"
8,4605,6359,-800,453420,2,"video/mp4","mp4"
8,4605,6741,-800,325292,2,"video/mp4","mp4"
8,4605,7607,-800,368335,2,"video/mp4","mp4"
8,4605,7895,-800,315282,2,"video/mp4","mp4"
8,4605,7187,-800,260227,2,"video/mp4","mp4"
8,4605,8479,-800,137104,2,"video/mp4","mp4"
8,4605,8779,-800,602069,2,"video/mp4","mp4"
8,4606,6533,-800,25595,2,"video/mp4","mp4"
8,4606,6655,-800,731319,2,"video/mp4","mp4"
8,4606,7385,-800,671263,2,"video/mp4","mp4"
8,4606,7669,-800,892468,2,"video/mp4","mp4"
8,4606,8115,-800,353954,2,"video/mp4","mp4"
8,4606,8623,-800,130215,2,"video/mp4","mp4"
8,4606,8741,-800,166238,2,"video/mp4","mp4"
8,4606,8913,-800,101167,2,"video/mp4","mp4"
8,4606,8977,-800,226293,2,"video/mp4","mp4"
8,4607,6367,-800,27110,2,"video/mp4","mp4"
8,4607,6863,-800,530620,2,"video/mp4","mp4"
8,4607,7443,-800,1381314,2,"video/mp4","mp4"
8,4607,7627,-800,401967,2,"video/mp4","mp4"
8,4607,8119,-800,53154,2,"video/mp4","mp4"
8,4607,8501,-800,340422,2,"video/mp4","mp4"
8,4607,8765,-800,113680,2,"video/mp4","mp4"
8,4608,6611,-800,204672,2,"video/mp4","mp4"
8,4608,6713,-800,435903,2,"video/mp4","mp4"
8,4608,7329,-800,1217183,2,"video/mp4","mp4"
8,4608,7715,-800,402870,2,"video/mp4","mp4"
8,4608,8107,-800,197164,2,"video/mp4","mp4"
8,4608,8349,-800,596563,2,"video/mp4","mp4"
8,4609,6373,-800,563497,2,"video/mp4","mp4"
8,4609,6647,-800,1595528,2,"video/mp4","mp4"
8,4609,7211,-800,307741,2,"video/mp4","mp4"
8,4609,7859,-800,198632,2,"video/mp4","mp4"
8,4609,8211,-800,455389,2,"video/mp4","mp4"
8,4610,6267,-800,183651,2,"video/mp4","mp4"
8,4610,7033,-800,258726,2,"video/mp4","mp4"
8,4610,7047,-800,1481948,2,"video/mp4","mp4"
8,4610,7665,-800,152119,2,"video/mp4","mp4"
8,4610,7971,-800,220688,2,"video/mp4","mp4"
8,4610,8611,-800,1197664,2,"video/mp4","mp4"
8,4610,8771,-800,226694,2,"video/mp4","mp4"
8,4611,6319,-800,14101,2,"video/mp4","mp4"
8,4611,6817,-800,1315887,2,"video/mp4","mp4"
8,4611,7441,-800,357951,2,"video/mp4","mp4"
8,4611,7769,-800,491567,2,"video/mp4","mp4"
8,4611,8109,-800,333918,2,"video/mp4","mp4"
8,4611,8317,-800,43123,2,"video/mp4","mp4"
8,4611,8847,-800,888471,2,"video/mp4","mp4"
8,4612,6327,-800,10600,2,"video/mp4","mp4"
8,4612,6905,-800,208791,2,"video/mp4","mp4"
8,4612,7287,-800,361425,2,"video/mp4","mp4"
8,4612,7467,-800,1245330,2,"video/mp4","mp4"
8,4612,8063,-800,361947,2,"video/mp4","mp4"
8,4612,8555,-800,176765,2,"video/mp4","mp4"
8,4612,8803,-800,662747,2,"video/mp4","mp4"
8,4613,6489,-800,5973,2,"video/mp4","mp4"
8,4613,6663,-800,566533,2,"video/mp4","mp4"
8,4613,7139,-800,1165131,2,"video/mp4","mp4"
8,4613,7699,-800,400868,2,"video/mp4","mp4"
8,4613,8123,-800,129597,2,"video/mp4","mp4"
8,4613,8641,-800,522489,2,"video/mp4","mp4"
8,4614,6245,-800,205673,2,"video/mp4","mp4"
8,4614,6915,-800,349817,2,"video/mp4","mp4"
8,4614,7285,-800,1138605,2,"video/mp4","mp4"
8,4614,7739,-800,60027,2,"video/mp4","mp4"
8,4614,7891,-800,337805,2,"video/mp4","mp4"
8,4614,8563,-800,191158,2,"video/mp4","mp4"
8,4614,8699,-800,599566,2,"video/mp4","mp4"
8,4615,6411,-800,198165,2,"video/mp4","mp4"
8,4615,6865,-800,268235,2,"video/mp4","mp4"
8,4615,7113,-800,1441407,2,"video/mp4","mp4"
8,4615,7681,-800,292259,2,"video/mp4","mp4"
8,4615,8043,-800,95563,2,"video/mp4","mp4"
8,4615,8443,-800,641108,2,"video/mp4","mp4"
8,4616,6189,-800,216684,2,"video/mp4","mp4"
8,4616,6639,-800,250718,2,"video/mp4","mp4"
8,4616,7183,-800,186153,2,"video/mp4","mp4"
8,4616,7583,-800,563530,2,"video/mp4","mp4"
8,4616,8237,-800,303771,2,"video/mp4","mp4"
8,4616,8517,-800,61529,2,"video/mp4","mp4"
8,4616,8795,-800,460928,2,"video/mp4","mp4"
8,4617,6589,-800,24602,2,"video/mp4","mp4"
8,4617,7025,-800,201268,2,"video/mp4","mp4"
8,4617,7101,-800,439009,2,"video/mp4","mp4"
8,4617,7647,-800,960543,2,"video/mp4","mp4"
8,4617,7911,-800,89647,2,"video/mp4","mp4"
8,4617,8609,-800,115195,2,"video/mp4","mp4"
8,4617,8737,-800,547129,2,"video/mp4","mp4"
8,4618,6545,-800,101167,2,"video/mp4","mp4"
8,4618,6963,-800,296902,2,"video/mp4","mp4"
8,4618,7107,-800,187763,2,"video/mp4","mp4"
8,4618,7517,-800,1488060,2,"video/mp4","mp4"
8,4618,8077,-800,273862,2,"video/mp4","mp4"
8,4618,8439,-800,179769,2,"video/mp4","mp4"
8,4618,8727,-800,719302,2,"video/mp4","mp4"
8,4619,6591,-800,159126,2,"video/mp4","mp4"
8,4619,6747,-800,149116,2,"video/mp4","mp4"
8,4619,7041,-800,823790,2,"video/mp4","mp4"
8,4619,7507,-800,284251,2,"video/mp4","mp4"
8,4619,8121,-800,85553,2,"video/mp4","mp4"
8,4619,8629,-800,433901,2,"video/mp4","mp4"
8,4620,6241,-800,255723,2,"video/mp4","mp4"
8,4620,6979,-800,243210,2,"video/mp4","mp4"
8,4620,7295,-800,1690156,2,"video/mp4","mp4"
8,4620,7673,-800,308275,2,"video/mp4","mp4"
8,4620,7883,-800,81048,2,"video/mp4","mp4"
8,4620,8513,-800,548015,2,"video/mp4","mp4"
8,4621,6479,-800,204171,2,"video/mp4","mp4"
8,4621,6689,-800,406373,2,"video/mp4","mp4"
8,4621,7365,-800,1063029,2,"video/mp4","mp4"
8,4621,7561,-800,348816,2,"video/mp4","mp4"
8,4621,7963,-800,97064,2,"video/mp4","mp4"
8,4621,8391,-800,725192,2,"video/mp4","mp4"
8,4622,6355,-800,581048,2,"video/mp4","mp4"
8,4622,6993,-800,1973439,2,"video/mp4","mp4"
8,4622,7275,-800,471939,2,"video/mp4","mp4"
8,4622,7683,-800,182149,2,"video/mp4","mp4"
8,4622,7887,-800,480447,2,"video/mp4","mp4"
8,4623,6397,-800,22120,2,"video/mp4","mp4"
8,4623,6913,-800,242803,2,"video/mp4","mp4"
8,4623,7075,-800,404004,2,"video/mp4","mp4"
8,4623,7839,-800,1196272,2,"video/mp4","mp4"
8,4623,8003,-800,495590,2,"video/mp4","mp4"
8,4623,8657,-800,81157,2,"video/mp4","mp4"
8,4623,8683,-800,447524,2,"video/mp4","mp4"
8,4624,6391,-800,223190,2,"video/mp4","mp4"
8,4624,6623,-800,238205,2,"video/mp4","mp4"
8,4624,7207,-800,1395862,2,"video/mp4","mp4"
8,4624,7559,-800,321789,2,"video/mp4","mp4"
8,4624,8033,-800,142109,2,"video/mp4","mp4"
8,4624,8409,-800,447915,2,"video/mp4","mp4"
8,4625,6419,-800,11445,0,"video/mp4","mp4"
8,4625,7031,-800,222656,0,"video/mp4","mp4"
8,4625,7299,-800,465399,0,"video/mp4","mp4"
8,4625,7765,-800,794728,0,"video/mp4","mp4"
8,4625,8241,-800,144578,0,"video/mp4","mp4"
8,4625,8397,-800,106540,0,"video/mp4","mp4"
8,4625,8693,-800,531465,0,"video/mp4","mp4"
8,9024,23903,-800,1094759,0,"video/mp4","mp4"
8,9025,23905,-800,1117415,2,"video/mp4","mp4"
8,9026,23907,-800,1189787,2,"video/mp4","mp4"
8,9027,23909,-800,1108907,2,"video/mp4","mp4"
8,9028,23911,-800,3312243,0,"video/mp4","mp4"
8,9029,23913,-800,2376241,2,"video/mp4","mp4"
8,9029,23915,-800,3753485,2,"video/mp4","mp4"
8,9030,23917,-800,600632,0,"video/mp4","mp4"
8,9031,23919,-800,569067,0,"video/mp4","mp4"
8,9032,23921,-800,738688,2,"video/mp4","mp4"
8,9033,23923,-800,588019,2,"video/mp4","mp4"
8,9035,23925,-800,3032973,2,"video/mp4","mp4"
8,9036,23927,-800,3604469,2,"video/mp4","mp4"
8,9036,23929,-800,3417647,2,"video/mp4","mp4"
8,9037,23931,-800,719762,2,"video/mp4","mp4"
8,9039,23933,-800,955019,2,"video/mp4","mp4"
8,9040,23935,-800,1083626,2,"video/mp4","mp4"
8,9041,23937,-800,673905,2,"video/mp4","mp4"
8,9042,23939,-800,540105,2,"video/mp4","mp4"
8,9043,23941,-800,457889,2,"video/mp4","mp4"
8,9044,23943,-800,2145243,2,"video/mp4","mp4"
8,9045,23945,-800,1572203,0,"video/mp4","mp4"
8,9046,23947,-800,1198062,2,"video/mp4","mp4"
8,9047,23949,-800,3350281,2,"video/mp4","mp4"
8,9048,23951,-800,1049013,2,"video/mp4","mp4"
8,9049,23953,-800,912777,2,"video/mp4","mp4"
8,9051,23955,-800,1073571,2,"video/mp4","mp4"
8,9052,23957,-800,1068366,2,"video/mp4","mp4"
8,9053,23959,-800,1117348,0,"video/mp4","mp4"
8,9054,23961,-800,1064229,2,"video/mp4","mp4"
8,9055,23963,-800,1995793,2,"video/mp4","mp4"
8,9055,23965,-800,2670201,2,"video/mp4","mp4"
8,9056,23967,-800,580011,0,"video/mp4","mp4"
8,9057,23969,-800,569868,2,"video/mp4","mp4"
8,9058,23971,-800,1479010,0,"video/mp4","mp4"
8,9059,23973,-800,532363,2,"video/mp4","mp4"
8,9062,23975,-800,514546,0,"video/mp4","mp4"
8,9063,23977,-800,557188,2,"video/mp4","mp4"
8,9064,23979,-800,1061493,2,"video/mp4","mp4"
8,9065,23981,-800,1465930,0,"video/mp4","mp4"
8,9066,23983,-800,775907,2,"video/mp4","mp4"
8,9067,23985,-800,1945944,2,"video/mp4","mp4"
8,9067,23987,-800,3131996,2,"video/mp4","mp4"
8,9068,23989,-800,2607772,2,"video/mp4","mp4"
8,9068,23991,-800,3108640,2,"video/mp4","mp4"
8,9069,23993,-800,1036768,2,"video/mp4","mp4"
8,9070,23995,-800,1923922,2,"video/mp4","mp4"
8,9070,23997,-800,2719951,2,"video/mp4","mp4"
8,9071,23999,-800,1016481,0,"video/mp4","mp4"
8,9072,24001,-800,1619795,2,"video/mp4","mp4"
8,9072,24003,-800,2898396,2,"video/mp4","mp4"
8,9073,24005,-800,1081513,0,"video/mp4","mp4"
8,9074,24007,-800,1025657,0,"video/mp4","mp4"
8,9075,24009,-800,1059390,2,"video/mp4","mp4"
8,9076,24011,-800,1141539,2,"video/mp4","mp4"
8,9078,24013,-800,1069100,2,"video/mp4","mp4"
8,9079,24015,-800,1100609,2,"video/mp4","mp4"
8,9080,24017,-800,1081079,2,"video/mp4","mp4"
8,9081,24019,-800,1079655,0,"video/mp4","mp4"
8,9082,24021,-800,896594,0,"video/mp4","mp4"
8,9083,24023,-800,1036968,2,"video/mp4","mp4"
8,9084,24025,-800,1108006,0,"video/mp4","mp4"
8,9085,24027,-800,980578,0,"video/mp4","mp4"
8,9086,24029,-800,979410,2,"video/mp4","mp4"
8,9087,24031,-800,503034,2,"video/mp4","mp4"
8,9088,24033,-800,1045944,0,"video/mp4","mp4"
8,9090,24035,-800,3638536,2,"video/mp4","mp4"
8,9090,24037,-800,3625556,2,"video/mp4","mp4"
8,9090,24055,-800,793057,2,"video/mp4","mp4"
8,9092,24057,-800,925590,2,"video/mp4","mp4"
8,9093,24059,-800,700865,2,"video/mp4","mp4"
8,9094,24061,-800,1230728,2,"video/mp4","mp4"
8,9095,24063,-800,699664,2,"video/mp4","mp4"
8,9096,24065,-800,738770,2,"video/mp4","mp4"
8,9097,24067,-800,921352,2,"video/mp4","mp4"
8,9098,24069,-800,2122620,2,"video/mp4","mp4"
8,9098,24071,-800,2774739,2,"video/mp4","mp4"
8,9099,24073,-800,2231773,2,"video/mp4","mp4"
8,9099,24075,-800,1161693,2,"video/mp4","mp4"
8,9100,24077,-800,1165241,0,"video/mp4","mp4"
8,9101,24079,-800,2320285,0,"video/mp4","mp4"
8,9101,24081,-800,3308373,0,"video/mp4","mp4"
8,9102,24083,-800,2657655,0,"video/mp4","mp4"
8,9103,24085,-800,3300431,2,"video/mp4","mp4"
8,9104,24087,-800,2095837,2,"video/mp4","mp4"
8,9104,24089,-800,3176708,2,"video/mp4","mp4"
